TABLE_NAME;KEY_VALUE
PT_SING_INF;¤~¤AIRE¤~¤A1¤~¤1¤~¤115638¤~¤
PT_SING_INF;¤~¤BIF¤~¤A1¤~¤3¤~¤0¤~¤
PT_SING_INF;¤~¤ECH¤~¤A1¤~¤3¤~¤0¤~¤
PT_SING_INF;¤~¤ECH¤~¤A1¤~¤3¤~¤113700¤~¤
PT_SING_INF;¤~¤PS¤~¤A1¤~¤3¤~¤0¤~¤
